"lat","lon","year","ID","mean_temp","mean_diurnal_range","max_temp_warmest_month","min_temp_coldest_month","annual_range_temp","annual_mean_precip","highest_monthly_precip","annual_avg_vapor_pressure","highest_vapor_pressure_month","lowest_vapor_pressure_month"
36.1857921052632,-115.233684210526,2010,106,19.7694630136986,14.059704109589,46.33,-6.37,48.492,96.422,34.888,733.88477260274,1419.93967741935,257.854193548387
36.7939,-114.085333333333,2010,107,20.3399726027397,16.9268602739726,48.73,-7.69,52.83,162.174,61.15,768.013353424658,1333.41161290323,263.548571428571
36.3434,-114.284,2010,108,19.0332684931507,14.1174410958904,45.55,-8.64,50.132,168.106,55.36,770.933249315068,1483.61419354839,271.328571428571
35.07605,-114.5075,2010,109,21.7110767123288,15.4287835616438,47.87,-4.34,48.67,115.884,41.224,801.167375342466,1449.52451612903,315.217096774194
37.7907,-115.392,2010,110,11.1150383561644,16.768202739726,38.9,-20.12,54.892,200.636,69.232,425.444421917808,714.07,191.174666666667
31.801847,-106.424608,2010,111,17.8866273972603,16.2594465753425,41.14,-8.13,48.234,311.678,107.92,835.511545205479,2300.49935483871,228.000322580645
32.476667,-106.795278,2010,112,15.3699945205479,16.8846684931507,38.8,-11.55,49.202,353.518,114.664,763.167649315069,1844.23903225806,183.017741935484
32.079747,-106.178354,2010,113,17.1266054794521,16.9101205479452,40.86,-8.68,48.494,303.35,106.434,756.82037260274,2148.29225806452,202.054516129032
31.555357,-110.349754,2010,114,16.5187287671233,15.7875397260274,38.33,-9.33,44.408,425.872,144.606,837.851643835616,2064.93032258065,225.738387096774
29.6996,-81.4246,2011,115,21.1135452054795,10.8141150684932,37.14,-4.28,38.874,1289.724,293.638,1904.1114739726,3012.68935483871,716.877419354839
30.193,-81.3963833333333,2011,116,20.8785534246575,9.9882301369863,37.64,-4.48,39.47,1359.016,279.538,1932.22336438356,3012.71161290323,751.197741935484
30.0921,-81.64025,2011,117,20.8750191780822,11.0797369863014,37.55,-5.09,39.882,1285.398,267.938,1864.27064109589,3042.80516129032,702.84064516129
29.9020333333333,-81.5253666666667,2011,118,20.9932767123288,10.9048438356164,37.34,-4.62,39.252,1341.476,296.018,1890.13378630137,3022.25064516129,727.57
29.9048666666667,-81.3208,2011,119,21.1647150684932,10.0008054794521,37.48,-4.3,38.91,1291.572,309.014,1957.89173150685,3077.75806451613,777.799677419355
26.6592625,-81.7890625,2011,120,23.3470191780822,11.6080547945205,36.19,-1.82,35.864,1381.702,270.51,1983.76152876712,3037.81129032258,697.557741935484
26.3805333333333,-81.7807333333333,2011,121,23.5679068493151,10.8528876712329,35.95,-0.92,34.616,1314.45,290.448,2042.13736986301,3071.62322580645,709.155806451613
26.5277888888889,-81.9166333333333,2011,122,23.6552931506849,10.8238246575342,36.09,-0.7,35.1,1288.436,286.004,2058.62356164384,3126.79677419355,736.209032258065
26.4846,-82.1672,2011,123,23.8506465753425,9.74599452054795,36.48,0,34.322,1066.784,281.502,2153.39879452055,3261.97387096774,762.222258064516
36.1094882352941,-115.076882352941,2011,124,20.9961506849315,13.8188438356164,47.78,-4.93,49.34,92.474,32.472,809.870553424657,1587.56419354839,283.582258064516
36.1457846153846,-115.210153846154,2011,125,19.8906547945205,13.8910301369863,46.62,-6.17,48.868,95.304,36.318,749.735747945206,1459.06258064516,261.946129032258
36.9959,-115.019,2011,126,17.6080630136986,16.5638301369863,45.88,-9.62,51.554,143.272,48.634,600.295452054795,1062.04064516129,244.778928571429
36.8049,-114.0795,2011,127,20.146895890411,16.8662301369863,48.69,-7.72,52.664,176.508,61.518,780.828071232877,1328.55096774194,313.154193548387
36.544,-115.112,2011,128,12.5583342465753,10.8065315068493,36.5,-15.51,46.152,269.448,92.658,579.109868493151,903.395806451613,310.808333333333
35.5855,-115.074,2011,129,16.0340684931507,12.4793808219178,41.08,-10.79,46.966,193.244,66.054,658.532783561644,1041.84709677419,298.73935483871
32.4174596,-81.7904864,2011,130,18.6933095890411,13.176504109589,38.95,-7.88,44.814,1188.446,199.104,1562.4994739726,2837.22225806452,577.14935483871
32.86113,-114.4398,2011,131,23.7217452054795,16.183895890411,48.44,-3.58,48.5,68.2,34.838,829.531868493151,1522.69967741935,312.133548387097
31.801847,-106.424608,2011,132,17.8510520547945,16.4594191780822,41.43,-18.53,50.574,239.114,76.582,780.048016438356,2177.02677419355,208.078214285714
33.333333,-117.416667,2011,133,17.4102109589041,10.6524328767123,41.65,-0.1,35.868,364.626,128.474,887.348882191781,1328.32433333333,478.148666666667
31.555357,-110.349754,2011,134,16.516895890411,15.8732547945205,39.54,-15.87,46.624,398.432,134.494,842.512476712329,2064.93032258065,278.747857142857
32.079747,-106.178354,2011,135,17.1403369863014,17.1284438356164,41.46,-20.29,51.158,261.334,94.498,749.210038356164,1894.52258064516,202.054516129032
32.4039842,-106.1485966,2011,136,16.5785150684932,17.4383123287671,41.06,-22.48,52.034,311.762,103.522,778.647128767123,1972.37193548387,206.118928571429
30.4515,-91.1871,2011,137,19.8755068493151,11.7804273972603,38.88,-7.41,42.25,1461.096,280.698,1779.28268493151,3042.85774193548,741.318214285714
32.2988,-90.1848,2011,138,18.3230876712329,12.8790082191781,39.55,-9.63,46.532,1276.584,232.156,1568.09579726027,2853.05774193548,602.753571428571
29.7604,-95.3698,2011,139,21.3046219178082,11.0287945205479,41.34,-6.88,43.024,1337.378,285.03,1881.6536109589,3228.57935483871,837.8075
29.83185,-81.52675,2012,140,21.032101369863,11.0164219178082,37.27,-4.64,39.166,1345.742,312.266,1883.24650958904,3010.67290322581,719.932258064516
26.5880533333333,-81.8629133333333,2012,141,23.5666328767123,11.1475452054795,36.11,-1.18,35.73,1447.194,300.736,2055.41416986301,3079.87258064516,726.323548387097
26.39805,-81.7781,2012,142,23.5730191780822,10.8735342465753,35.62,-0.98,35.04,1367.856,301.23,2072.27985753425,3070.55322580645,728.985
26.4846,-82.1672,2012,143,23.9753232876712,9.79783561643836,36.48,0,34.602,1172.766,302.286,2188.13046575342,3261.97387096774,762.222258064516
26.6111,-81.6029,2012,144,23.1840657534247,11.9304767123288,35.92,-2.29,36.342,1372.532,273.57,1970.30468493151,2992.22741935484,691.228666666667
27.36075,-82.20575,2012,145,22.7078931506849,11.7211232876712,36.25,-2.84,37.022,1367.5,360.064,1969.44553424658,3008.55129032258,862.983870967742
27.4898829166667,-82.5404845,2012,146,22.9275917808219,10.1468109589041,36.08,-1.65,35.264,1211.838,286.53,2117.62293150685,3178.50838709677,927.838709677419
28.5009,-81.07838,2012,147,22.3234547945205,10.8250246575342,36.72,-2.85,36.752,1363.244,308.372,2006.16244383562,3036.49967741935,831.558387096774
28.5268333333333,-81.4543,2012,148,22.3307369863014,11.6153260273973,37.01,-3.16,37.87,1345.468,314.586,1950.39729863014,3015.62516129032,803.563548387097
36.1096066666667,-115.07185,2012,149,21.0420356164384,13.7514794520548,46.85,-4.93,48.68,102.082,34.838,835.400860273973,1587.56419354839,303.375357142857
36.2565826086957,-115.262217391304,2012,150,19.5642602739726,14.0605753424658,45.09,-5.54,47.82,105.386,38.212,748.743265753425,1458.20366666667,273.328571428571
36.5862666666667,-114.488,2012,151,20.8248054794521,16.2225534246575,48.28,-4.64,50.634,140.28,55.632,789.390668493151,1515.7,299.639032258065
36.8007,-114.067,2012,152,20.1424575342466,16.8111068493151,47.94,-5.93,51.492,195.15,66.12,812.815347945205,1956.23833333333,311.318709677419
35.9793666666667,-115.204333333333,2012,153,19.6647589041096,13.6641808219178,45.11,-6,48.21,120.212,40.818,780.477961643836,1892.80133333333,277.206785714286
36.0006,-114.656666666667,2012,154,19.3377616438356,13.1952164383562,44.43,-6.58,47.8,156.322,49.186,806.841747945205,1495.20866666667,302.865
35.0175,-114.645,2012,155,23.1088684931507,16.2971123287671,49.25,-3.23,50.136,128.004,42.396,868.709232876712,1585.13096774194,382.140322580645
31.801847,-106.424608,2012,156,17.8465260273973,16.7719452054795,41.43,-18.53,50.366,207.87,71.594,725.209764383562,2177.02677419355,208.078214285714
32.0718692857143,-106.171334857143,2012,157,17.2236219178082,17.3439890410959,41.46,-20.24,50.904,260.018,93.908,748.928898630137,1885.91935483871,203.078064516129
30.1346857142857,-81.4444428571429,2013,158,20.9465698630137,10.2474739726027,37.62,-4.6,39.176,1516.304,335.356,1904.97152876712,3021.25806451613,743.857419354839
29.87363,-81.31983,2013,159,21.319797260274,9.99709589041096,37.43,-4.28,38.448,1313.524,278.308,1971.35479452055,3073.58322580645,772.117419354839
29.75316,-81.49436,2013,160,21.1906931506849,10.8959506849315,37.18,-4.5,38.68,1341.652,280.022,1902.75533150685,3006.39516129032,702.881612903226
26.5862294117647,-81.8609294117647,2013,161,23.6516657534247,11.0718246575342,36.11,-1.18,35.126,1451.678,292.55,2060.86893150685,3079.87258064516,726.323548387097
26.4846,-82.1672,2013,162,24.1206054794521,9.77806575342466,36.48,0.28,33.992,1277.766,315.29,2204.28729863014,3261.97387096774,762.222258064516
26.6111,-81.6029,2013,163,23.277101369863,11.8345643835616,35.92,-2.29,35.664,1373.618,275.744,1968.93421917808,2992.22741935484,691.228666666667
27.5266504347826,-82.5474644782609,2013,164,23.1052876712329,9.95374246575342,36.07,-1.57,34.194,1246.866,297.394,2125.25624109589,3196.6835483871,797.742258064516
27.3885,-82.1455,2013,165,22.7892602739726,11.8284493150685,36.23,-3,36.68,1516.848,384.596,1961.52524931507,2993.38935483871,728.794193548387
28.6281,-81.3362,2013,166,22.3594931506849,11.398898630137,36.89,-3.04,37.408,1367.562,306.142,1966.96289863014,3026.40322580645,800.494193548387
28.5616,-81.0619,2013,167,22.3580164383562,10.7842849315068,36.75,-2.91,36.632,1308.854,274.486,2005.02128767123,3036.77677419355,827.731935483871
36.0893754716981,-115.05941509434,2013,168,21.1152712328767,13.7184219178082,48.54,-6.4,50.368,108.778,36.03,857.718071232877,1599.28129032258,304.902857142857
36.1556782608696,-115.296695652174,2013,169,18.728898630137,13.7559342465753,45.35,-7.62,48.738,130.012,44.464,736.797687671233,1424.81,289.471785714286
36.2155147058824,-115.2105,2013,170,19.9523095890411,13.8538136986301,46.86,-6.55,49.416,113.198,40.626,788.126153424658,1443.50548387097,283.311071428571
36.8048,-114.0894,2013,171,20.1823369863014,16.6536054794521,48.67,-8.18,52.702,197.142,65.848,822.987512328767,1955.30366666667,313.154193548387
36.561525,-114.4505,2013,172,20.9902630136986,16.0576219178082,49.49,-6.43,51.906,145.108,53.064,807.938465753425,1577.465,300.173225806452
35.9913,-114.891333333333,2013,173,18.3892931506849,12.9693808219178,44.52,-8.08,48.258,207.978,64.98,827.022624657534,1790.32733333333,294.6225
35.0456,-115.406,2013,174,15.3804383561644,11.6835397260274,39.89,-10.56,45.832,192.998,66.486,641.418153424657,1692.104,241.608571428571
29.806,-81.3963083333333,2014,175,21.1452767123288,10.3374465753425,37.31,-4.41,38.356,1319.422,252.816,1930.04935342466,3036.61709677419,736.171612903226
30.0956833333333,-81.52385,2014,176,20.9137397260274,10.5205424657534,37.57,-4.67,39.146,1380.542,308.518,1891.88583013699,3044.62161290323,732.750322580645
28.5606666666667,-82.2534333333333,2014,177,21.774202739726,12.3514630136986,36.36,-5.55,38.968,1537.904,352.682,1880.62322739726,2937.33709677419,759
28.50468,-82.59112,2014,178,21.8733698630137,11.9275178082192,35.84,-5.39,38.464,1529.216,381.996,1909.75846575342,2994.95516129032,765.663548387097
26.61555,-81.6357,2014,179,23.2787123287671,11.7033643835616,35.92,-2.21,35.178,1434.85,279.27,2017.58380273973,2998.20774193548,930.682258064516
